;timestamp;buyer;seller;symbol;currency;price;quantity
5124;272400;;;VOLCANIC_ROCK_VOUCHER_9750;SEASHELLS;457.0;16
5125;272500;;;JAMS;SEASHELLS;6512.0;4
5126;272600;;;RAINFOREST_RESIN;SEASHELLS;9997.0;10
5127;272700;;;KELP;SEASHELLS;2031.0;5
5128;272700;;;SQUID_INK;SEASHELLS;1803.0;1
5129;272800;;;JAMS;SEASHELLS;6512.0;10
5130;272900;;;KELP;SEASHELLS;2034.0;1
5131;272900;;;SQUID_INK;SEASHELLS;1805.0;1
5132;273000;;;KELP;SEASHELLS;2031.0;1
5133;273000;;;SQUID_INK;SEASHELLS;1802.0;1
5134;273000;;;VOLCANIC_ROCK_VOUCHER_10000;SEASHELLS;212.0;14
5135;273000;;;VOLCANIC_ROCK_VOUCHER_10000;SEASHELLS;212.0;1
5136;273000;;;VOLCANIC_ROCK_VOUCHER_10250;SEASHELLS;47.0;14
5137;273000;;;VOLCANIC_ROCK_VOUCHER_10250;SEASHELLS;47.0;1
5138;273000;;;VOLCANIC_ROCK_VOUCHER_10500;SEASHELLS;4.0;14
5139;273000;;;VOLCANIC_ROCK_VOUCHER_10500;SEASHELLS;4.0;1
5140;273000;;;VOLCANIC_ROCK_VOUCHER_9500;SEASHELLS;704.0;14
5141;273000;;;VOLCANIC_ROCK_VOUCHER_9500;SEASHELLS;704.0;1
5142;273000;;;VOLCANIC_ROCK_VOUCHER_9750;SEASHELLS;455.0;14
5143;273000;;;VOLCANIC_ROCK_VOUCHER_9750;SEASHELLS;455.0;1
5144;273100;;;VOLCANIC_ROCK_VOUCHER_10000;SEASHELLS;215.0;15
5145;273100;;;VOLCANIC_ROCK_VOUCHER_10250;SEASHELLS;48.0;15
5146;273100;;;VOLCANIC_ROCK_VOUCHER_9500;SEASHELLS;706.0;15
5147;273100;;;VOLCANIC_ROCK_VOUCHER_9750;SEASHELLS;456.0;15
5148;273200;;;DJEMBES;SEASHELLS;13328.0;1
5149;273300;;;JAMS;SEASHELLS;6513.0;8
5150;273400;;;RAINFOREST_RESIN;SEASHELLS;10001.0;1
5151;273400;;;VOLCANIC_ROCK_VOUCHER_10000;SEASHELLS;217.0;14
5152;273400;;;VOLCANIC_ROCK_VOUCHER_9500;SEASHELLS;707.0;14
5153;273400;;;VOLCANIC_ROCK_VOUCHER_9750;SEASHELLS;458.0;14
5154;273600;;;KELP;SEASHELLS;2032.0;1
5155;273600;;;SQUID_INK;SEASHELLS;1802.0;1
5156;273700;;;RAINFOREST_RESIN;SEASHELLS;10008.0;4
5157;274100;;;DJEMBES;SEASHELLS;13326.0;3
5158;274200;;;VOLCANIC_ROCK;SEASHELLS;10210.0;6
5159;274400;;;RAINFOREST_RESIN;SEASHELLS;9999.0;1
5160;274500;;;VOLCANIC_ROCK_VOUCHER_10000;SEASHELLS;225.0;15
5161;274500;;;VOLCANIC_ROCK_VOUCHER_10250;SEASHELLS;52.0;15
5162;274500;;;VOLCANIC_ROCK_VOUCHER_10500;SEASHELLS;5.0;15
5163;274500;;;VOLCANIC_ROCK_VOUCHER_9500;SEASHELLS;715.0;15
5164;274500;;;VOLCANIC_ROCK_VOUCHER_9750;SEASHELLS;466.0;15
5165;274600;;;VOLCANIC_ROCK;SEASHELLS;10212.0;2
5166;274800;;;RAINFOREST_RESIN;SEASHELLS;9992.0;6
5167;274900;;;KELP;SEASHELLS;2034.0;2
5168;274900;;;SQUID_INK;SEASHELLS;1802.0;2
5169;275200;;;CROISSANTS;SEASHELLS;4238.0;6
5170;275300;;;KELP;SEASHELLS;2030.0;2
5171;275300;;;KELP;SEASHELLS;2031.0;1
5172;275300;;;RAINFOREST_RESIN;SEASHELLS;9998.0;3
5173;275300;;;SQUID_INK;SEASHELLS;1800.0;1
5174;275300;;;SQUID_INK;SEASHELLS;1800.0;2
5175;275400;;;RAINFOREST_RESIN;SEASHELLS;9997.0;4
5176;275500;;;PICNIC_BASKET1;SEASHELLS;58102.0;2
5177;275500;;;PICNIC_BASKET1;SEASHELLS;58101.0;5
5178;275500;;;PICNIC_BASKET2;SEASHELLS;30088.0;7
5179;275500;;;VOLCANIC_ROCK;SEASHELLS;10215.0;5
5180;275700;;;DJEMBES;SEASHELLS;13330.0;5
5182;275700;;;VOLCANIC_ROCK_VOUCHER_10000;SEASHELLS;224.0;11
5183;275700;;;VOLCANIC_ROCK_VOUCHER_10000;SEASHELLS;224.0;1
5184;275700;;;VOLCANIC_ROCK_VOUCHER_10250;SEASHELLS;51.0;11
5185;275700;;;VOLCANIC_ROCK_VOUCHER_10250;SEASHELLS;51.0;1
5186;275700;;;VOLCANIC_ROCK_VOUCHER_10500;SEASHELLS;5.0;11
5187;275700;;;VOLCANIC_ROCK_VOUCHER_10500;SEASHELLS;5.0;1
5188;275700;;;VOLCANIC_ROCK_VOUCHER_9500;SEASHELLS;715.0;11
5189;275700;;;VOLCANIC_ROCK_VOUCHER_9500;SEASHELLS;715.0;1
5190;275700;;;VOLCANIC_ROCK_VOUCHER_9750;SEASHELLS;466.0;11
5191;275700;;;VOLCANIC_ROCK_VOUCHER_9750;SEASHELLS;466.0;1
5192;275900;;;JAMS;SEASHELLS;6515.0;7
5193;275900;;;KELP;SEASHELLS;2030.0;1
5194;275900;;;PICNIC_BASKET1;SEASHELLS;58119.0;6
5195;275900;;;PICNIC_BASKET2;SEASHELLS;30095.0;6
5196;275900;;;RAINFOREST_RESIN;SEASHELLS;10002.0;3
5197;275900;;;SQUID_INK;SEASHELLS;1803.0;1
5198;276000;;;KELP;SEASHELLS;2031.0;1
5199;276000;;;RAINFOREST_RESIN;SEASHELLS;9992.0;1
5200;276000;;;SQUID_INK;SEASHELLS;1803.0;1
5201;276200;;;RAINFOREST_RESIN;SEASHELLS;9998.0;5
5202;276700;;;KELP;SEASHELLS;2031.0;1
5203;276700;;;SQUID_INK;SEASHELLS;1802.0;1
5204;276800;;;DJEMBES;SEASHELLS;13329.0;5
5205;276900;;;PICNIC_BASKET1;SEASHELLS;58121.0;1
5206;276900;;;PICNIC_BASKET2;SEASHELLS;30097.0;7
5207;277000;;;DJEMBES;SEASHELLS;13327.0;1
5208;277100;;;KELP;SEASHELLS;2031.0;1
5209;277100;;;SQUID_INK;SEASHELLS;1802.0;1
5210;277500;;;KELP;SEASHELLS;2032.0;1
5211;277500;;;KELP;SEASHELLS;2032.0;2
5212;277500;;;SQUID_INK;SEASHELLS;1802.0;1
5213;277500;;;SQUID_INK;SEASHELLS;1802.0;2
5214;277600;;;VOLCANIC_ROCK_VOUCHER_10000;SEASHELLS;218.0;17
5215;277600;;;VOLCANIC_ROCK_VOUCHER_10250;SEASHELLS;48.0;17
5216;277600;;;VOLCANIC_ROCK_VOUCHER_10500;SEASHELLS;4.0;17
5217;277600;;;VOLCANIC_ROCK_VOUCHER_9500;SEASHELLS;707.0;17
5218;277600;;;VOLCANIC_ROCK_VOUCHER_9750;SEASHELLS;458.0;17
5219;278100;;;CROISSANTS;SEASHELLS;4237.0;5
5220;278100;;;DJEMBES;SEASHELLS;13325.0;5
5221;278200;;;JAMS;SEASHELLS;6516.0;4
5222;278400;;;KELP;SEASHELLS;2034.0;1
5223;278400;;;SQUID_INK;SEASHELLS;1804.0;1
5224;278500;;;CROISSANTS;SEASHELLS;4238.0;6
5225;278500;;;KELP;SEASHELLS;2034.0;1
5226;278500;;;RAINFOREST_RESIN;SEASHELLS;10001.0;1
5227;278500;;;VOLCANIC_ROCK;SEASHELLS;10209.0;7
5228;278600;;;VOLCANIC_ROCK_VOUCHER_10000;SEASHELLS;221.0;16
5229;278600;;;VOLCANIC_ROCK_VOUCHER_10000;SEASHELLS;221.0;1
5230;278600;;;VOLCANIC_ROCK_VOUCHER_10250;SEASHELLS;49.0;16
5231;278600;;;VOLCANIC_ROCK_VOUCHER_10250;SEASHELLS;49.0;1
5232;278600;;;VOLCANIC_ROCK_VOUCHER_10500;SEASHELLS;4.0;16
5233;278600;;;VOLCANIC_ROCK_VOUCHER_10500;SEASHELLS;4.0;1
5234;278600;;;VOLCANIC_ROCK_VOUCHER_9500;SEASHELLS;710.0;16
5235;278600;;;VOLCANIC_ROCK_VOUCHER_9500;SEASHELLS;710.0;1
5236;278600;;;VOLCANIC_ROCK_VOUCHER_9750;SEASHELLS;460.0;16
5237;278600;;;VOLCANIC_ROCK_VOUCHER_9750;SEASHELLS;460.0;1
5238;278700;;;KELP;SEASHELLS;2034.0;1
5240;278700;;;SQUID_INK;SEASHELLS;1805.0;1
5241;278800;;;KELP;SEASHELLS;2032.0;1
5242;278800;;;SQUID_INK;SEASHELLS;1803.0;1
5243;278900;;;KELP;SEASHELLS;2032.0;1
5244;278900;;;SQUID_INK;SEASHELLS;1803.0;1
5245;279000;;;DJEMBES;SEASHELLS;13326.0;5
5246;279000;;;RAINFOREST_RESIN;SEASHELLS;9992.0;1
5247;279100;;;CROISSANTS;SEASHELLS;4236.0;7
5248;279100;;;DJEMBES;SEASHELLS;13325.0;3
5249;279100;;;RAINFOREST_RESIN;SEASHELLS;9992.0;1
5250;279200;;;CROISSANTS;SEASHELLS;4238.0;7
5251;279500;;;JAMS;SEASHELLS;6515.0;5
5252;279500;;;KELP;SEASHELLS;2032.0;1
5253;279500;;;SQUID_INK;SEASHELLS;1803.0;1
5254;279500;;;VOLCANIC_ROCK_VOUCHER_10000;SEASHELLS;224.0;13
5255;279500;;;VOLCANIC_ROCK_VOUCHER_10000;SEASHELLS;224.0;2
5256;279500;;;VOLCANIC_ROCK_VOUCHER_10250;SEASHELLS;51.0;13
5257;279500;;;VOLCANIC_ROCK_VOUCHER_10250;SEASHELLS;51.0;2
5258;279500;;;VOLCANIC_ROCK_VOUCHER_10500;SEASHELLS;4.0;13
5259;279500;;;VOLCANIC_ROCK_VOUCHER_10500;SEASHELLS;4.0;2
5260;279500;;;VOLCANIC_ROCK_VOUCHER_9500;SEASHELLS;713.0;13
5261;279500;;;VOLCANIC_ROCK_VOUCHER_9500;SEASHELLS;713.0;2
5262;279500;;;VOLCANIC_ROCK_VOUCHER_9750;SEASHELLS;463.0;13
5263;279500;;;VOLCANIC_ROCK_VOUCHER_9750;SEASHELLS;463.0;2
5264;279600;;;JAMS;SEASHELLS;6515.0;5
5265;279800;;;DJEMBES;SEASHELLS;13325.0;2
5266;279800;;;JAMS;SEASHELLS;6515.0;6
5267;280000;;;RAINFOREST_RESIN;SEASHELLS;9997.0;3
5268;280100;;;KELP;SEASHELLS;2032.0;6
5269;280100;;;SQUID_INK;SEASHELLS;1803.0;6
5270;280200;;;DJEMBES;SEASHELLS;13327.0;1
5271;280200;;;KELP;SEASHELLS;2032.0;2
5272;280200;;;SQUID_INK;SEASHELLS;1803.0;14
5273;280300;;;KELP;SEASHELLS;2034.0;8
5275;280300;;;SQUID_INK;SEASHELLS;1805.0;8
5276;280400;;;JAMS;SEASHELLS;6516.0;10
5277;280500;;;RAINFOREST_RESIN;SEASHELLS;10003.0;7
5278;280600;;;VOLCANIC_ROCK_VOUCHER_10000;SEASHELLS;224.0;16
5279;280600;;;VOLCANIC_ROCK_VOUCHER_10000;SEASHELLS;224.0;1
5280;280600;;;VOLCANIC_ROCK_VOUCHER_10250;SEASHELLS;51.0;16
5281;280600;;;VOLCANIC_ROCK_VOUCHER_10250;SEASHELLS;51.0;1
5282;280600;;;VOLCANIC_ROCK_VOUCHER_10500;SEASHELLS;5.0;16
5283;280600;;;VOLCANIC_ROCK_VOUCHER_10500;SEASHELLS;5.0;1
5284;280600;;;VOLCANIC_ROCK_VOUCHER_9500;SEASHELLS;714.0;16
5285;280600;;;VOLCANIC_ROCK_VOUCHER_9500;SEASHELLS;714.0;1
5286;280600;;;VOLCANIC_ROCK_VOUCHER_9750;SEASHELLS;464.0;16
5287;280600;;;VOLCANIC_ROCK_VOUCHER_9750;SEASHELLS;464.0;1
5288;280700;;;RAINFOREST_RESIN;SEASHELLS;9992.0;6
5289;280800;;;DJEMBES;SEASHELLS;13329.0;7
5290;280900;;;CROISSANTS;SEASHELLS;4233.0;6
5291;280900;;;SQUID_INK;SEASHELLS;1804.0;2
5292;281000;;;KELP;SEASHELLS;2034.0;1
5293;281000;;;SQUID_INK;SEASHELLS;1805.0;1
5294;281100;;;KELP;SEASHELLS;2031.0;5
5295;281100;;;SQUID_INK;SEASHELLS;1803.0;5
5296;281200;;;DJEMBES;SEASHELLS;13329.0;3
5297;281300;;;KELP;SEASHELLS;2032.0;5
5298;281400;;;KELP;SEASHELLS;2031.0;4
5299;281400;;;RAINFOREST_RESIN;SEASHELLS;9992.0;1
5300;281400;;;SQUID_INK;SEASHELLS;1802.0;4
5301;281500;;;JAMS;SEASHELLS;6517.0;4
5302;281500;;;RAINFOREST_RESIN;SEASHELLS;9992.0;4
5303;281500;;;RAINFOREST_RESIN;SEASHELLS;10008.0;1
5304;281600;;;VOLCANIC_ROCK_VOUCHER_10000;SEASHELLS;225.0;13
5305;281600;;;VOLCANIC_ROCK_VOUCHER_10000;SEASHELLS;225.0;1
5306;281600;;;VOLCANIC_ROCK_VOUCHER_10250;SEASHELLS;52.0;13
5307;281600;;;VOLCANIC_ROCK_VOUCHER_10250;SEASHELLS;52.0;1
5308;281600;;;VOLCANIC_ROCK_VOUCHER_9500;SEASHELLS;716.0;13
5309;281600;;;VOLCANIC_ROCK_VOUCHER_9500;SEASHELLS;716.0;1
5310;281600;;;VOLCANIC_ROCK_VOUCHER_9750;SEASHELLS;466.0;13
5311;281600;;;VOLCANIC_ROCK_VOUCHER_9750;SEASHELLS;466.0;1
5312;281700;;;KELP;SEASHELLS;2035.0;1
5313;281700;;;SQUID_INK;SEASHELLS;1804.0;1
5314;281900;;;RAINFOREST_RESIN;SEASHELLS;10001.0;1
5315;282000;;;VOLCANIC_ROCK;SEASHELLS;10219.0;3
5316;282200;;;KELP;SEASHELLS;2032.0;1
5317;282200;;;KELP;SEASHELLS;2032.0;3
5318;282200;;;KELP;SEASHELLS;2032.0;1
5320;282200;;;RAINFOREST_RESIN;SEASHELLS;9999.0;1
5321;282200;;;SQUID_INK;SEASHELLS;1800.0;1
5322;282200;;;SQUID_INK;SEASHELLS;1800.0;3
5323;282200;;;SQUID_INK;SEASHELLS;1800.0;1
5324;282300;;;KELP;SEASHELLS;2034.0;1
5325;282300;;;PICNIC_BASKET1;SEASHELLS;58088.0;3
5326;282300;;;PICNIC_BASKET2;SEASHELLS;30048.0;3
5327;282300;;;SQUID_INK;SEASHELLS;1802.0;1
5328;282400;;;CROISSANTS;SEASHELLS;4234.0;7
5329;282400;;;KELP;SEASHELLS;2035.0;8
5330;282400;;;SQUID_INK;SEASHELLS;1803.0;8
5331;282700;;;RAINFOREST_RESIN;SEASHELLS;9998.0;4
5332;282800;;;PICNIC_BASKET1;SEASHELLS;58090.0;6
5333;282800;;;PICNIC_BASKET2;SEASHELLS;30049.0;6
5334;282900;;;DJEMBES;SEASHELLS;13331.0;4
5336;283000;;;PICNIC_BASKET1;SEASHELLS;58095.0;3
5337;283000;;;PICNIC_BASKET2;SEASHELLS;30055.0;3
5338;283100;;;JAMS;SEASHELLS;6518.0;9
5339;283100;;;RAINFOREST_RESIN;SEASHELLS;9999.0;1
5340;283200;;;KELP;SEASHELLS;2035.0;1
5341;283200;;;SQUID_INK;SEASHELLS;1805.0;1
5342;283300;;;CROISSANTS;SEASHELLS;4234.0;5
5343;283300;;;DJEMBES;SEASHELLS;13332.0;3
5344;283300;;;RAINFOREST_RESIN;SEASHELLS;9992.0;6
5345;283300;;;RAINFOREST_RESIN;SEASHELLS;9992.0;2
5346;283300;;;RAINFOREST_RESIN;SEASHELLS;9999.0;1
5347;283400;;;VOLCANIC_ROCK_VOUCHER_10000;SEASHELLS;225.0;16
5348;283400;;;VOLCANIC_ROCK_VOUCHER_10000;SEASHELLS;225.0;2
5349;283400;;;VOLCANIC_ROCK_VOUCHER_10250;SEASHELLS;53.0;16
5350;283400;;;VOLCANIC_ROCK_VOUCHER_10250;SEASHELLS;53.0;2
5351;283400;;;VOLCANIC_ROCK_VOUCHER_9500;SEASHELLS;718.0;16
5352;283400;;;VOLCANIC_ROCK_VOUCHER_9500;SEASHELLS;718.0;2
5353;283400;;;VOLCANIC_ROCK_VOUCHER_9750;SEASHELLS;469.0;16
5354;283400;;;VOLCANIC_ROCK_VOUCHER_9750;SEASHELLS;469.0;2
5355;283500;;;KELP;SEASHELLS;2032.0;2
5356;283500;;;KELP;SEASHELLS;2033.0;2
5357;283500;;;SQUID_INK;SEASHELLS;1802.0;2
5358;283500;;;SQUID_INK;SEASHELLS;1803.0;2
5359;283900;;;KELP;SEASHELLS;2035.0;1
5360;283900;;;SQUID_INK;SEASHELLS;1803.0;1
5361;283900;;;VOLCANIC_ROCK;SEASHELLS;10217.0;9
5362;284000;;;JAMS;SEASHELLS;6517.0;3
5363;284100;;;VOLCANIC_ROCK;SEASHELLS;10215.0;9
5364;284200;;;CROISSANTS;SEASHELLS;4234.0;8
5365;284200;;;KELP;SEASHELLS;2036.0;8
5366;284200;;;SQUID_INK;SEASHELLS;1804.0;8
5367;284200;;;VOLCANIC_ROCK_VOUCHER_10000;SEASHELLS;227.0;15
5368;284200;;;VOLCANIC_ROCK_VOUCHER_10250;SEASHELLS;52.0;15
5369;284200;;;VOLCANIC_ROCK_VOUCHER_10500;SEASHELLS;5.0;15
5370;284200;;;VOLCANIC_ROCK_VOUCHER_9500;SEASHELLS;715.0;15
5371;284200;;;VOLCANIC_ROCK_VOUCHER_9750;SEASHELLS;466.0;15
5372;284400;;;KELP;SEASHELLS;2033.0;1
5373;284400;;;SQUID_INK;SEASHELLS;1802.0;1
5374;284400;;;VOLCANIC_ROCK;SEASHELLS;10212.0;8
5376;284600;;;DJEMBES;SEASHELLS;13332.0;1
5377;284600;;;JAMS;SEASHELLS;6518.0;8
5378;284700;;;DJEMBES;SEASHELLS;13332.0;4
5379;284700;;;JAMS;SEASHELLS;6517.0;11
5380;284700;;;RAINFOREST_RESIN;SEASHELLS;9992.0;1
5381;284800;;;KELP;SEASHELLS;2032.0;1
5382;284800;;;SQUID_INK;SEASHELLS;1802.0;1
5383;284900;;;VOLCANIC_ROCK;SEASHELLS;10208.0;6
5384;285200;;;JAMS;SEASHELLS;6516.0;6
5385;285500;;;DJEMBES;SEASHELLS;13330.0;5
5386;285600;;;SQUID_INK;SEASHELLS;1804.0;1
5387;285800;;;RAINFOREST_RESIN;SEASHELLS;9999.0;1
5388;285900;;;KELP;SEASHELLS;2035.0;13
5389;285900;;;RAINFOREST_RESIN;SEASHELLS;9999.0;1
5390;285900;;;SQUID_INK;SEASHELLS;1805.0;13
5391;285900;;;VOLCANIC_ROCK_VOUCHER_10000;SEASHELLS;217.0;12
5392;285900;;;VOLCANIC_ROCK_VOUCHER_10250;SEASHELLS;48.0;12
5393;285900;;;VOLCANIC_ROCK_VOUCHER_9500;SEASHELLS;706.0;12
5394;285900;;;VOLCANIC_ROCK_VOUCHER_9750;SEASHELLS;457.0;12
5395;286000;;;KELP;SEASHELLS;2034.0;1
5396;286000;;;SQUID_INK;SEASHELLS;1804.0;1
5397;286100;;;KELP;SEASHELLS;2036.0;11
5398;286100;;;RAINFOREST_RESIN;SEASHELLS;9998.0;4
5399;286100;;;SQUID_INK;SEASHELLS;1806.0;11
5400;286200;;;PICNIC_BASKET1;SEASHELLS;58114.0;4
5401;286200;;;PICNIC_BASKET2;SEASHELLS;30065.0;4
5402;286200;;;VOLCANIC_ROCK_VOUCHER_10000;SEASHELLS;215.0;18
5403;286200;;;VOLCANIC_ROCK_VOUCHER_10250;SEASHELLS;47.0;18
5404;286200;;;VOLCANIC_ROCK_VOUCHER_9500;SEASHELLS;704.0;18
5405;286200;;;VOLCANIC_ROCK_VOUCHER_9750;SEASHELLS;455.0;18
5406;286300;;;CROISSANTS;SEASHELLS;4234.0;8
5407;286300;;;JAMS;SEASHELLS;6517.0;5
5408;286300;;;RAINFOREST_RESIN;SEASHELLS;10008.0;7
5409;286400;;;KELP;SEASHELLS;2035.0;1
5410;286400;;;SQUID_INK;SEASHELLS;1806.0;1
5411;286500;;;RAINFOREST_RESIN;SEASHELLS;9999.0;1
5412;286900;;;RAINFOREST_RESIN;SEASHELLS;10008.0;2
5413;287300;;;DJEMBES;SEASHELLS;13331.0;10
5414;287300;;;JAMS;SEASHELLS;6517.0;5
5415;287400;;;VOLCANIC_ROCK_VOUCHER_10000;SEASHELLS;215.0;6
5416;287400;;;VOLCANIC_ROCK_VOUCHER_10250;SEASHELLS;47.0;6
5417;287400;;;VOLCANIC_ROCK_VOUCHER_10500;SEASHELLS;4.0;6
5418;287400;;;VOLCANIC_ROCK_VOUCHER_9500;SEASHELLS;704.0;6
5419;287400;;;VOLCANIC_ROCK_VOUCHER_9750;SEASHELLS;455.0;6
5420;287500;;;RAINFOREST_RESIN;SEASHELLS;9992.0;1
5421;287700;;;JAMS;SEASHELLS;6517.0;10
5422;287800;;;CROISSANTS;SEASHELLS;4235.0;6
5423;287800;;;RAINFOREST_RESIN;SEASHELLS;10008.0;6
5424;287800;;;VOLCANIC_ROCK;SEASHELLS;10206.0;9
5425;287900;;;DJEMBES;SEASHELLS;13332.0;5
5426;288400;;;RAINFOREST_RESIN;SEASHELLS;9999.0;1
5427;288500;;;RAINFOREST_RESIN;SEASHELLS;9992.0;6
5428;288600;;;RAINFOREST_RESIN;SEASHELLS;9999.0;1
5429;288800;;;PICNIC_BASKET1;SEASHELLS;58080.0;1
5430;288800;;;PICNIC_BASKET1;SEASHELLS;58079.0;5
5431;288800;;;PICNIC_BASKET2;SEASHELLS;30077.0;6
5432;288900;;;DJEMBES;SEASHELLS;13329.0;1
5433;288900;;;JAMS;SEASHELLS;6518.0;6
5434;289000;;;DJEMBES;SEASHELLS;13329.0;2
5435;289000;;;KELP;SEASHELLS;2036.0;9
5436;289000;;;KELP;SEASHELLS;2036.0;1
5437;289000;;;RAINFOREST_RESIN;SEASHELLS;9992.0;4
5438;289000;;;SQUID_INK;SEASHELLS;1806.0;9
5439;289000;;;SQUID_INK;SEASHELLS;1806.0;1
5440;289000;;;VOLCANIC_ROCK;SEASHELLS;10206.0;6
5441;289200;;;KELP;SEASHELLS;2035.0;1
5442;289200;;;RAINFOREST_RESIN;SEASHELLS;10001.0;1
5443;289200;;;SQUID_INK;SEASHELLS;1806.0;1
5444;289500;;;KELP;SEASHELLS;2035.0;1
5445;289500;;;SQUID_INK;SEASHELLS;1807.0;1
5446;289600;;;VOLCANIC_ROCK_VOUCHER_10000;SEASHELLS;217.0;5
5447;289600;;;VOLCANIC_ROCK_VOUCHER_10250;SEASHELLS;48.0;5
5448;289600;;;VOLCANIC_ROCK_VOUCHER_10500;SEASHELLS;4.0;5
5449;289600;;;VOLCANIC_ROCK_VOUCHER_9500;SEASHELLS;707.0;5
5450;289600;;;VOLCANIC_ROCK_VOUCHER_9750;SEASHELLS;458.0;1
5451;289600;;;VOLCANIC_ROCK_VOUCHER_9750;SEASHELLS;458.0;4
5452;289700;;;JAMS;SEASHELLS;6519.0;5
5454;289800;;;RAINFOREST_RESIN;SEASHELLS;9998.0;3
5455;289900;;;KELP;SEASHELLS;2033.0;1
5456;289900;;;RAINFOREST_RESIN;SEASHELLS;10001.0;1
5457;289900;;;SQUID_INK;SEASHELLS;1805.0;1
5458;290000;;;RAINFOREST_RESIN;SEASHELLS;9992.0;10
5459;290100;;;KELP;SEASHELLS;2036.0;1
5460;290100;;;SQUID_INK;SEASHELLS;1808.0;1
5461;290200;;;KELP;SEASHELLS;2034.0;8
5462;290200;;;RAINFOREST_RESIN;SEASHELLS;10008.0;2
5463;290200;;;SQUID_INK;SEASHELLS;1806.0;8
5464;290400;;;KELP;SEASHELLS;2033.0;1
5465;290500;;;KELP;SEASHELLS;2033.0;11
5466;290500;;;PICNIC_BASKET1;SEASHELLS;58085.0;2
5467;290500;;;PICNIC_BASKET2;SEASHELLS;30069.0;2
5468;290500;;;SQUID_INK;SEASHELLS;1805.0;11
5469;290500;;;VOLCANIC_ROCK_VOUCHER_10000;SEASHELLS;218.0;17
5470;290500;;;VOLCANIC_ROCK_VOUCHER_10000;SEASHELLS;218.0;2
5471;290500;;;VOLCANIC_ROCK_VOUCHER_9500;SEASHELLS;708.0;17
5472;290500;;;VOLCANIC_ROCK_VOUCHER_9500;SEASHELLS;708.0;2
5473;290500;;;VOLCANIC_ROCK_VOUCHER_9750;SEASHELLS;459.0;17
5474;290500;;;VOLCANIC_ROCK_VOUCHER_9750;SEASHELLS;459.0;2
5475;290600;;;DJEMBES;SEASHELLS;13327.0;7
5476;290600;;;KELP;SEASHELLS;2035.0;1
5477;290600;;;SQUID_INK;SEASHELLS;1807.0;1
5478;290700;;;CROISSANTS;SEASHELLS;4235.0;6
5479;290800;;;DJEMBES;SEASHELLS;13328.0;5
5480;290800;;;RAINFOREST_RESIN;SEASHELLS;10008.0;10
5481;290800;;;RAINFOREST_RESIN;SEASHELLS;10008.0;6
5482;290900;;;CROISSANTS;SEASHELLS;4235.0;5
5483;291000;;;VOLCANIC_ROCK;SEASHELLS;10207.0;8
5484;291100;;;RAINFOREST_RESIN;SEASHELLS;9999.0;1
5485;291200;;;RAINFOREST_RESIN;SEASHELLS;9999.0;1
5486;291300;;;DJEMBES;SEASHELLS;13324.0;10
5487;291300;;;RAINFOREST_RESIN;SEASHELLS;10001.0;1
5488;291400;;;KELP;SEASHELLS;2034.0;1
5489;291400;;;RAINFOREST_RESIN;SEASHELLS;10008.0;4
5490;291400;;;SQUID_INK;SEASHELLS;1808.0;1
5491;291500;;;CROISSANTS;SEASHELLS;4234.0;6
5492;291500;;;DJEMBES;SEASHELLS;13326.0;4
5493;291500;;;KELP;SEASHELLS;2032.0;1
5494;291500;;;RAINFOREST_RESIN;SEASHELLS;9992.0;5
5495;291500;;;SQUID_INK;SEASHELLS;1806.0;1
5496;291600;;;JAMS;SEASHELLS;6517.0;9
5497;291600;;;KELP;SEASHELLS;2033.0;1
5499;291600;;;SQUID_INK;SEASHELLS;1806.0;1
5500;291700;;;JAMS;SEASHELLS;6518.0;8
5501;291800;;;VOLCANIC_ROCK;SEASHELLS;10203.0;5
5502;291900;;;CROISSANTS;SEASHELLS;4234.0;6
5503;292100;;;CROISSANTS;SEASHELLS;4234.0;6
5504;292200;;;JAMS;SEASHELLS;6518.0;6
5505;292300;;;PICNIC_BASKET1;SEASHELLS;58088.0;1
5506;292300;;;PICNIC_BASKET2;SEASHELLS;30071.0;1
5507;292300;;;VOLCANIC_ROCK;SEASHELLS;10196.0;3
5508;292400;;;JAMS;SEASHELLS;6518.0;8
5509;292500;;;KELP;SEASHELLS;2033.0;1
5510;292500;;;SQUID_INK;SEASHELLS;1805.0;2
5511;292700;;;CROISSANTS;SEASHELLS;4234.0;5
5512;293000;;;KELP;SEASHELLS;2033.0;3
5513;293000;;;KELP;SEASHELLS;2033.0;2
5514;293000;;;RAINFOREST_RESIN;SEASHELLS;10008.0;1
5515;293000;;;SQUID_INK;SEASHELLS;1806.0;3
5516;293000;;;SQUID_INK;SEASHELLS;1806.0;2
5517;293200;;;KELP;SEASHELLS;2033.0;1
5518;293200;;;KELP;SEASHELLS;2033.0;1
5519;293200;;;PICNIC_BASKET1;SEASHELLS;58091.0;1
5520;293200;;;PICNIC_BASKET2;SEASHELLS;30074.0;1
5521;293200;;;SQUID_INK;SEASHELLS;1805.0;1
5522;293200;;;SQUID_INK;SEASHELLS;1805.0;1
5523;293300;;;KELP;SEASHELLS;2035.0;1
5524;293300;;;RAINFOREST_RESIN;SEASHELLS;10008.0;10
5525;293600;;;CROISSANTS;SEASHELLS;4232.0;8
5526;293600;;;DJEMBES;SEASHELLS;13329.0;2
5527;293600;;;JAMS;SEASHELLS;6519.0;7
